Timestamp: 0, Price: 362.83999633789, EMA: 0.0, KNN: 0.0
Timestamp: 90, Price: 369.91000366211, EMA: 369.637764003915, KNN: 369.390222167968
Timestamp: 91, Price: 369.95498657227, EMA: 369.74350486003334, KNN: 369.510223388672
Timestamp: 92, Price: 370.14001464844, EMA: 369.8756747895022, KNN: 369.672222900392
Timestamp: 93, Price: 370.7799987793, EMA: 370.1771161194348, KNN: 369.83898315429803
Timestamp: 94, Price: 370.64999389648, EMA: 370.3347420451165, KNN: 370.104980468752
Timestamp: 95, Price: 370.88000488281, EMA: 370.51649632434766, KNN: 370.28699951172
Timestamp: 96, Price: 371.48999023438, EMA: 370.84099429435844, KNN: 370.48099975586
Timestamp: 97, Price: 371.41000366211, EMA: 371.03066408360894, KNN: 370.788000488282
Timestamp: 98, Price: 371.5950012207, EMA: 371.2187764626393, KNN: 371.04199829101606
[91mTimestamp: 99, Price: 371.02960205078, EMA: 371.1557183253529, KNN: 371.20499877929603[0m
Timestamp: 100, Price: 370.32998657227, EMA: 370.8804744076586, KNN: 371.280920410156
Timestamp: 101, Price: 370.62979125977, EMA: 370.7969133583624, KNN: 371.170916748048
Timestamp: 102, Price: 370.08999633789, EMA: 370.56127435153826, KNN: 370.998876953126
Timestamp: 103, Price: 370.16949462891, EMA: 370.4306811106622, KNN: 370.734875488282
[92mTimestamp: 104, Price: 370.54000854492, EMA: 370.4671235887481, KNN: 370.44977416992396[0m
[91mTimestamp: 105, Price: 370.10620117188, EMA: 370.34681611645874, KNN: 370.351855468752[0m
[92mTimestamp: 106, Price: 370.38000488281, EMA: 370.35787903857585, KNN: 370.30709838867404[0m
Timestamp: 107, Price: 370.56500244141, EMA: 370.4269201728539, KNN: 370.25714111328205
Timestamp: 108, Price: 370.45941162109, EMA: 370.43775065559925, KNN: 370.352142333986
Timestamp: 109, Price: 370.36999511719, EMA: 370.4151654761295, KNN: 370.41012573242205
Timestamp: 110, Price: 370.5299987793, EMA: 370.45344324385303, KNN: 370.37612304687605
[91mTimestamp: 111, Price: 370.4700012207, EMA: 370.45896256946867, KNN: 370.46088256836003[0m
Timestamp: 112, Price: 369.89001464844, EMA: 370.2693132624591, KNN: 370.478881835938
[92mTimestamp: 113, Price: 370.62020874023, EMA: 370.38627842171604, KNN: 370.343884277344[0m
Timestamp: 114, Price: 370.66000366211, EMA: 370.47752016851405, KNN: 370.376043701172
Timestamp: 115, Price: 370.79998779297, EMA: 370.58500937666605, KNN: 370.43404541015605
Timestamp: 116, Price: 370.91000366211, EMA: 370.6933408051474, KNN: 370.48804321289
Timestamp: 117, Price: 370.69989013672, EMA: 370.6955239156716, KNN: 370.576043701172
[91mTimestamp: 118, Price: 370.2799987793, EMA: 370.55701553688107, KNN: 370.738018798828[0m
Timestamp: 119, Price: 366.08499145508, EMA: 369.0663408429474, KNN: 370.669976806642
Timestamp: 120, Price: 365.63000488281, EMA: 367.9208955229016, KNN: 369.754974365236
Timestamp: 121, Price: 365.2799987793, EMA: 367.04059660836776, KNN: 368.720977783204
Timestamp: 122, Price: 365.76998901367, EMA: 366.6170607434685, KNN: 367.59497680664197
Timestamp: 123, Price: 365.75, EMA: 366.32804049564567, KNN: 366.60899658203203
[92mTimestamp: 124, Price: 364.80990600586, EMA: 365.8219956657171, KNN: 365.702996826172[0m
[91mTimestamp: 125, Price: 364.61990356445, EMA: 365.4212982986281, KNN: 365.447979736328[0m
[92mTimestamp: 126, Price: 365.10998535156, EMA: 365.31752731627205, KNN: 365.245959472656[0m
Timestamp: 127, Price: 365.76000976562, EMA: 365.4650214660547, KNN: 365.211956787108
Timestamp: 128, Price: 365.67001342773, EMA: 365.53335211994647, KNN: 365.209960937498
Timestamp: 129, Price: 365.92999267578, EMA: 365.66556563855767, KNN: 365.193963623044
Timestamp: 130, Price: 366.67999267578, EMA: 366.00370798429844, KNN: 365.41798095702796
Timestamp: 131, Price: 366.83990478516, EMA: 366.2824402512523, KNN: 365.829998779294
Timestamp: 132, Price: 367.03988647461, EMA: 366.5349223257049, KNN: 366.17598266601397
Timestamp: 133, Price: 367.15991210938, EMA: 366.7432522535966, KNN: 366.431958007812
Timestamp: 134, Price: 366.9176940918, EMA: 366.8013995329977, KNN: 366.72993774414203
Timestamp: 135, Price: 367.32000732422, EMA: 366.9742687967385, KNN: 366.927478027346
Timestamp: 136, Price: 367.56500244141, EMA: 367.171180011629, KNN: 367.055480957034
[91mTimestamp: 137, Price: 367.07000732422, EMA: 367.1374557824927, KNN: 367.200500488284[0m
Timestamp: 138, Price: 367.04998779297, EMA: 367.10829978598514, KNN: 367.20652465820604
[92mTimestamp: 139, Price: 367.54998779297, EMA: 367.25552912164676, KNN: 367.18453979492404[0m
Timestamp: 140, Price: 367.81021118164, EMA: 367.4404231416445, KNN: 367.3109985351581
Timestamp: 141, Price: 367.36999511719, EMA: 367.416947133493, KNN: 367.40903930664206
Timestamp: 142, Price: 367.51998901367, EMA: 367.45129442688534, KNN: 367.37003784179797
[91mTimestamp: 143, Price: 367.41500854492, EMA: 367.4391991328969, KNN: 367.460034179688[0m
Timestamp: 144, Price: 367.4700012207, EMA: 367.4494664954979, KNN: 367.53303833007806
Timestamp: 145, Price: 367.34991455078, EMA: 367.4162825139253, KNN: 367.517041015624
[92mTimestamp: 146, Price: 368.45001220703, EMA: 367.76085907829355, KNN: 367.424981689452[0m
Timestamp: 147, Price: 368.24810791016, EMA: 367.92327535558235, KNN: 367.64098510741997
[91mTimestamp: 148, Price: 367.07888793945, EMA: 367.64181288353825, KNN: 367.78660888671794[0m
Timestamp: 149, Price: 366.9700012207, EMA: 367.41787566259217, KNN: 367.719384765624
Timestamp: 150, Price: 367.60430908203, EMA: 367.48002013573813, KNN: 367.619384765624
Timestamp: 151, Price: 367.87008666992, EMA: 367.6100423137988, KNN: 367.670263671874
[92mTimestamp: 152, Price: 367.84991455078, EMA: 367.68999972612585, KNN: 367.55427856445203[0m
Timestamp: 153, Price: 368.10501098633, EMA: 367.8283368128606, KNN: 367.474639892576
Timestamp: 154, Price: 368.60000610352, EMA: 368.0855599097471, KNN: 367.679864501952
Timestamp: 155, Price: 369.11499023438, EMA: 368.4287033512914, KNN: 368.00586547851594
Timestamp: 156, Price: 369.7200012207, EMA: 368.8591359744276, KNN: 368.30800170898596
Timestamp: 157, Price: 369.84069824219, EMA: 369.1863233970151, KNN: 368.67798461914197
Timestamp: 158, Price: 370.14999389648, EMA: 369.50754689683674, KNN: 369.07614135742404
Timestamp: 159, Price: 370.43099975586, EMA: 369.8153645165112, KNN: 369.485137939454
Timestamp: 160, Price: 370.23080444336, EMA: 369.9538444921275, KNN: 369.85133666992203
[91mTimestamp: 161, Price: 369.73999023438, EMA: 369.882559739545, KNN: 370.07449951171805[0m
Timestamp: 162, Price: 369.69000244141, EMA: 369.8183739735, KNN: 370.078497314454
Timestamp: 163, Price: 369.69000244141, EMA: 369.77558346280335, KNN: 370.04835815429794
Timestamp: 164, Price: 369.04000854492, EMA: 369.5303918235089, KNN: 369.956359863284
Timestamp: 165, Price: 369.07000732422, EMA: 369.37693032374597, KNN: 369.678161621096
Timestamp: 166, Price: 368.83981323242, EMA: 369.197891293304, KNN: 369.446002197268
Timestamp: 167, Price: 367.89001464844, EMA: 368.76193241168266, KNN: 369.265966796876
Timestamp: 168, Price: 367.16000366211, EMA: 368.2279561618251, KNN: 368.905969238282
Timestamp: 169, Price: 366.23999023438, EMA: 367.5653008526767, KNN: 368.399969482422
Timestamp: 170, Price: 365.91000366211, EMA: 367.01353512248784, KNN: 367.839965820314
Timestamp: 171, Price: 364.64001464844, EMA: 366.22236163113854, KNN: 367.20796508789203
Timestamp: 172, Price: 365.9700012207, EMA: 366.1382414943257, KNN: 366.36800537109605
[92mTimestamp: 173, Price: 366.07989501953, EMA: 366.1187926693938, KNN: 365.98400268554803[0m
Timestamp: 174, Price: 365.2799987793, EMA: 365.8391947060292, KNN: 365.76798095703197
Timestamp: 175, Price: 365.42999267578, EMA: 365.70279402927946, KNN: 365.575982666016
Timestamp: 176, Price: 365.57998657227, EMA: 365.6618582102763, KNN: 365.47998046875
[91mTimestamp: 177, Price: 365.58999633789, EMA: 365.6379042528142, KNN: 365.66797485351606[0m
Timestamp: 178, Price: 365.17999267578, EMA: 365.4852670604695, KNN: 365.59197387695394
Timestamp: 179, Price: 364.67001342773, EMA: 365.2135158495563, KNN: 365.41199340820395
Timestamp: 180, Price: 363.54000854492, EMA: 364.6556800813442, KNN: 365.28999633789005
Timestamp: 181, Price: 364.47369384766, EMA: 364.59501800344947, KNN: 364.911999511718
[92mTimestamp: 182, Price: 365.4700012207, EMA: 364.8866790758663, KNN: 364.69074096679606[0m
Timestamp: 183, Price: 365.5299987793, EMA: 365.10111897701086, KNN: 364.66674194335803
Timestamp: 184, Price: 365.89001464844, EMA: 365.36408420082057, KNN: 364.736743164062
Timestamp: 185, Price: 365.76599121094, EMA: 365.4980532041937, KNN: 364.980743408204
Timestamp: 186, Price: 365.5299987793, EMA: 365.50870172922913, KNN: 365.42593994140805
[91mTimestamp: 187, Price: 365.77499389648, EMA: 365.5974657849794, KNN: 365.637200927736[0m
[92mTimestamp: 188, Price: 366.41000366211, EMA: 365.86831174402295, KNN: 365.69819946289203[0m
[91mTimestamp: 189, Price: 365.85000610352, EMA: 365.8622098638553, KNN: 365.87420043945406[0m
[92mTimestamp: 190, Price: 366.39999389648, EMA: 366.0414712080635, KNN: 365.86619873047005[0m
Timestamp: 191, Price: 365.94500732422, EMA: 366.0093165801157, KNN: 365.992999267578
[91mTimestamp: 192, Price: 365.9700012207, EMA: 365.99621146031046, KNN: 366.07600097656206[0m
Timestamp: 193, Price: 365.63000488281, EMA: 365.87414260114366, KNN: 366.115002441406
[92mTimestamp: 194, Price: 366.45999145508, EMA: 366.06942555245575, KNN: 365.959002685546[0m
[91mTimestamp: 195, Price: 365.98001098633, EMA: 366.0396206970805, KNN: 366.080999755858[0m
[92mTimestamp: 196, Price: 365.95999145508, EMA: 366.0130776164137, KNN: 365.997003173828[0m
[91mTimestamp: 197, Price: 364.79000854492, EMA: 365.6053879259158, KNN: 365.99999999999994[0m
[92mTimestamp: 198, Price: 366.14001464844, EMA: 365.78359683342387, KNN: 365.764001464844[0m
Timestamp: 199, Price: 366.89001464844, EMA: 366.1524027717626, KNN: 365.86600341797003
Timestamp: 200, Price: 366.66500854492, EMA: 366.32327136281503, KNN: 365.952008056642
Timestamp: 201, Price: 366.67001342773, EMA: 366.43885205112, KNN: 366.08900756836
Timestamp: 202, Price: 366.2799987793, EMA: 366.38590096051337, KNN: 366.23101196289
[91mTimestamp: 203, Price: 366.05999755859, EMA: 366.27726649320556, KNN: 366.529010009766[0m
[92mTimestamp: 204, Price: 367.63000488281, EMA: 366.72817928974035, KNN: 366.51300659179606[0m
Timestamp: 205, Price: 367.39999389648, EMA: 366.9521174919869, KNN: 366.66100463867
Timestamp: 206, Price: 366.60290527344, EMA: 366.8357134191379, KNN: 366.80800170898203
Timestamp: 207, Price: 366.80999755859, EMA: 366.82714146562193, KNN: 366.794580078124
Timestamp: 208, Price: 367.11999511719, EMA: 366.92475934947794, KNN: 366.900579833982
[91mTimestamp: 209, Price: 366.75869750977, EMA: 366.8694054029086, KNN: 367.112579345702[0m
Timestamp: 210, Price: 366.69000244141, EMA: 366.8096044157424, KNN: 366.938317871094
Timestamp: 211, Price: 366.64010620117, EMA: 366.75310501088495, KNN: 366.79631958008
Timestamp: 212, Price: 366.85000610352, EMA: 366.7854053750966, KNN: 366.803759765626
Timestamp: 213, Price: 366.4700012207, EMA: 366.6802706569644, KNN: 366.81176147461196
Timestamp: 214, Price: 366.22299194336, EMA: 366.52784441909625, KNN: 366.681762695314
Timestamp: 215, Price: 366.44000244141, EMA: 366.4985637598675, KNN: 366.57462158203197
[92mTimestamp: 216, Price: 367.01000976562, EMA: 366.669045761785, KNN: 366.52462158203195[0m
Timestamp: 217, Price: 366.80999755859, EMA: 366.71602969405336, KNN: 366.598602294922
Timestamp: 218, Price: 367.20989990234, EMA: 366.8806530968156, KNN: 366.59060058593604
Timestamp: 219, Price: 367.5710144043, EMA: 367.11077353264375, KNN: 366.738580322264
Timestamp: 220, Price: 368.16000366211, EMA: 367.4605169091325, KNN: 367.008184814452
Timestamp: 221, Price: 372.32919311523, EMA: 369.08340897783165, KNN: 367.352185058592
Timestamp: 222, Price: 373.10998535156, EMA: 370.42560110240777, KNN: 368.416021728514
Timestamp: 223, Price: 373.69000244141, EMA: 371.5137348820752, KNN: 369.67601928710803
Timestamp: 224, Price: 373.73001098633, EMA: 372.25249358349345, KNN: 370.97203979492195
Timestamp: 225, Price: 373.92001342773, EMA: 372.8083335315723, KNN: 372.20383911132797
[91mTimestamp: 226, Price: 373.04998779297, EMA: 372.8888849520382, KNN: 373.35584106445197[0m
Timestamp: 227, Price: 372.9700012207, EMA: 372.9159237082588, KNN: 373.5
Timestamp: 228, Price: 372.80999755859, EMA: 372.88061499170254, KNN: 373.47200317382806
Timestamp: 229, Price: 371.10000610352, EMA: 372.2870786956417, KNN: 373.296002197264
Timestamp: 230, Price: 370.70498657227, EMA: 371.7597146545178, KNN: 372.770001220702
Timestamp: 231, Price: 371.23999023438, EMA: 371.5864731811385, KNN: 372.12699584961
Timestamp: 232, Price: 371.39001464844, EMA: 371.5209870035723, KNN: 371.764996337892
[92mTimestamp: 233, Price: 371.80999755859, EMA: 371.6173238552449, KNN: 371.44899902344[0m
Timestamp: 234, Price: 371.95748901367, EMA: 371.7307122413866, KNN: 371.24899902344
Timestamp: 235, Price: 372.10998535156, EMA: 371.8571366114444, KNN: 371.42049560547
Timestamp: 236, Price: 372.57000732422, EMA: 372.0947601823696, KNN: 371.701495361328
Timestamp: 237, Price: 373.0299987793, EMA: 372.4065063813464, KNN: 371.96749877929597
Timestamp: 238, Price: 372.95001220703, EMA: 372.5876749899076, KNN: 372.29549560546803
Timestamp: 239, Price: 373.25500488281, EMA: 372.81011828754174, KNN: 372.52349853515597
Timestamp: 240, Price: 373.36999511719, EMA: 372.9967438974245, KNN: 372.783001708984
Timestamp: 241, Price: 373.2200012207, EMA: 373.071163005183, KNN: 373.03500366211
[91mTimestamp: 242, Price: 372.89001464844, EMA: 373.010780219602, KNN: 373.165002441406[0m
Timestamp: 243, Price: 373.17001342773, EMA: 373.06385795564466, KNN: 373.137005615234
Timestamp: 244, Price: 372.64999389648, EMA: 372.9259032692564, KNN: 373.181005859374
Timestamp: 245, Price: 373.06008911133, EMA: 372.97063188328093, KNN: 373.060003662108
Timestamp: 246, Price: 372.89001464844, EMA: 372.9437594716673, KNN: 372.998022460936
[92mTimestamp: 247, Price: 376.70950317383, EMA: 374.1990073723882, KNN: 372.932025146484[0m
Timestamp: 248, Price: 376.7200012207, EMA: 375.0393386551588, KNN: 373.695922851562
Timestamp: 249, Price: 376.39920043945, EMA: 375.4926259165892, KNN: 374.405920410156
Timestamp: 250, Price: 375.66000366211, EMA: 375.54841849842944, KNN: 375.15576171874994
Timestamp: 251, Price: 376.64999389648, EMA: 375.9156102977796, KNN: 375.675744628906
[91mTimestamp: 252, Price: 376.80999755859, EMA: 376.2137393847164, KNN: 376.427740478514[0m
Timestamp: 253, Price: 376.32418823242, EMA: 376.2505556672843, KNN: 376.44783935546604
Timestamp: 254, Price: 376.57989501953, EMA: 376.3603354513662, KNN: 376.36867675781
[92mTimestamp: 255, Price: 377.04998779297, EMA: 376.5902195652341, KNN: 376.404815673826[0m
Timestamp: 256, Price: 377.32501220703, EMA: 376.83515044583277, KNN: 376.682812499998
Timestamp: 257, Price: 377.4700012207, EMA: 377.04676737078853, KNN: 376.817816162108
Timestamp: 258, Price: 377.69000244141, EMA: 377.2611790609957, KNN: 376.94981689453
Timestamp: 259, Price: 377.70999145508, EMA: 377.41078319235714, KNN: 377.22297973632794
Timestamp: 260, Price: 377.79501342773, EMA: 377.53885993748145, KNN: 377.448999023438
Timestamp: 261, Price: 377.77499389648, EMA: 377.61757125714763, KNN: 377.59800415039
Timestamp: 262, Price: 378.01998901367, EMA: 377.75171050932175, KNN: 377.68800048828
Timestamp: 263, Price: 378.14260864258, EMA: 377.8820098870745, KNN: 377.79799804687406
Timestamp: 264, Price: 378.01998901367, EMA: 377.928002929273, KNN: 377.888519287108
Timestamp: 265, Price: 378.51998901367, EMA: 378.12533162407203, KNN: 377.950518798826
Timestamp: 266, Price: 378.2200012207, EMA: 378.15688815628135, KNN: 378.09551391601406
Timestamp: 267, Price: 378.32998657227, EMA: 378.21458762827757, KNN: 378.184515380858
Timestamp: 268, Price: 378.55999755859, EMA: 378.32972427171507, KNN: 378.246514892578
Timestamp: 269, Price: 379.26998901367, EMA: 378.64314585236673, KNN: 378.32999267578
Timestamp: 270, Price: 379.43011474609, EMA: 378.90546881694115, KNN: 378.57999267578
Timestamp: 271, Price: 379.96969604492, EMA: 379.2602112262674, KNN: 378.762017822264
Timestamp: 272, Price: 379.17498779297, EMA: 379.23180341516826, KNN: 379.111956787108
Timestamp: 273, Price: 380.70001220703, EMA: 379.72120634578886, KNN: 379.280957031248
Timestamp: 274, Price: 381.67001342773, EMA: 380.3708087064359, KNN: 379.70895996093594
Timestamp: 275, Price: 382.26998901367, EMA: 381.0038688088473, KNN: 380.18896484374795
Timestamp: 276, Price: 381.89999389648, EMA: 381.30257717139153, KNN: 380.75693969726404
Timestamp: 277, Price: 381.32598876953, EMA: 381.3103810374377, KNN: 381.14299926757604
[91mTimestamp: 278, Price: 381.16000366211, EMA: 381.2602552456618, KNN: 381.573199462888[0m
Timestamp: 279, Price: 381.30319213867, EMA: 381.2745675433312, KNN: 381.665197753904
Timestamp: 280, Price: 381.66500854492, EMA: 381.4047145438608, KNN: 381.591833496092
[92mTimestamp: 281, Price: 381.69000244141, EMA: 381.4998105097105, KNN: 381.470837402342[0m
Timestamp: 282, Price: 381.85998535156, EMA: 381.619868790327, KNN: 381.42883911132805
[91mTimestamp: 283, Price: 381.01998901367, EMA: 381.4199088647747, KNN: 381.53563842773394[0m
Timestamp: 284, Price: 380.83999633789, EMA: 381.2266046891465, KNN: 381.507635498046
Timestamp: 285, Price: 381.13000488281, EMA: 381.194404753701, KNN: 381.41499633789
Timestamp: 286, Price: 380.62869262695, EMA: 381.005834044784, KNN: 381.30799560546797
Timestamp: 287, Price: 380.28988647461, EMA: 380.767184854726, KNN: 381.09573364257596
Timestamp: 288, Price: 380.33999633789, EMA: 380.62478868244733, KNN: 380.781713867186
Timestamp: 289, Price: 380.23001098633, EMA: 380.4931961170749, KNN: 380.64571533202997
Timestamp: 290, Price: 380.0299987793, EMA: 380.33879700448324, KNN: 380.523718261718
[92mTimestamp: 291, Price: 380.49081420898, EMA: 380.38946940598214, KNN: 380.303717041016[0m
[91mTimestamp: 292, Price: 379.49700927734, EMA: 380.09198269643474, KNN: 380.27614135742203[0m
Timestamp: 293, Price: 379.25, EMA: 379.8113217976232, KNN: 380.117565917968
Timestamp: 294, Price: 378.95999145508, EMA: 379.52754501677543, KNN: 379.89956665039
Timestamp: 295, Price: 378.71899414062, EMA: 379.25802805805694, KNN: 379.64556274413997
Timestamp: 296, Price: 378.5, EMA: 379.00535203870464, KNN: 379.383361816404
Timestamp: 297, Price: 378.58020019531, EMA: 378.8636347575731, KNN: 378.985198974608
